work_id,mp_id,state,district,ia_id,category,sanctioned_amount,status,cost_anomaly_score,cost_anomaly_reason,dup_score,dup_reason,structuring_score,structuring_reason,execution_risk_score,execution_risk_reason,image_forensics_score,image_forensics_reason,network_score,network_reason,rule_score,rule_reason,corroboration_count,composite_risk_score,risk_tier,delay_risk_score,delay_tier,risk_explanation
W00190,MP012,Uttar Pradesh,Varanasi,IA057,Road Construction (per km),3015260.86,Completed,0.0005727364056513006,,0.0,,0.0,,0.0,,0.07193829057686364,,0.0,,0.0,,0,5.8,Low,0.0,On Track,
W00678,MP002,West Bengal,Howrah,IA009,Health Sub-Centre Upgrade,1757317.11,Completed,0.05963091095485973,,0.0,,0.0,,0.0,,0.07286029880151045,,0.0,,0.0,,0,5.8,Low,0.0,On Track,
W00954,MP015,West Bengal,Malda,IA019,Road Construction (per km),5190219.45,Completed,0.023698710623492714,,0.0,,0.0,,0.0,,0.07104237403534713,,0.0,,0.0,,0,5.7,Low,0.0,On Track,
W00827,MP008,West Bengal,Howrah,IA056,Public Toilet Complex,623823.82,Completed,0.06750685726902975,,0.0,,0.0,,0.0,,0.03336553603223909,,0.0,,0.0,,0,5.7,Low,0.0,On Track,
W00583,MP034,Uttar Pradesh,Gorakhpur,IA054,Street Lighting (per 50 units),2255274.25,Completed,0.06679751003893862,,0.0,,0.0,,0.0,,0.06007606825560691,,0.0,,0.0,,0,5.7,Low,0.0,On Track,
W01077,MP033,Uttar Pradesh,Meerut,IA047,Health Sub-Centre Upgrade,1660093.84,Completed,0.04263510581233943,,0.0,,0.0,,0.0,,0.06962652961180821,,0.0,,0.0,,0,5.6,Low,0.0,On Track,
W00422,MP029,Bihar,Patna,IA023,Street Lighting (per 50 units),826035.37,Completed,0.045791383908179134,,0.0,,0.0,,0.0,,0.07027498395783904,,0.0,,0.0,,0,5.6,Low,0.0,On Track,
W00580,MP034,Uttar Pradesh,Gorakhpur,IA054,Street Lighting (per 50 units),1045890.68,Completed,0.04491673962455073,,0.0,,0.0,,0.0,,0.06983621490972737,,0.0,,0.0,,0,5.6,Low,0.0,On Track,
W01056,MP021,West Bengal,Malda,IA051,Drainage / Sewage Line (per km),2869464.38,Completed,0.044754864038636745,,0.0,,0.0,,0.0,,0.06944252848060885,,0.0,,0.0,,0,5.6,Low,0.0,On Track,
W01175,MP025,Bihar,Patna,IA023,Health Sub-Centre Upgrade,1579282.44,Completed,0.011586098670372151,,0.0,,0.0,,0.0,,0.06953501664380995,,0.0,,0.0,,0,5.6,Low,0.0,On Track,
W00939,MP007,Maharashtra,Pune,IA003,Drinking Water Facility,2305931.69,Completed,0.06583749772137122,,0.0,,0.0,,0.0,,0.044860718081386586,,0.0,,0.0,,0,5.6,Low,0.0,On Track,
W00477,MP026,Maharashtra,Nagpur,IA035,Drinking Water Facility,2217049.41,In Progress,0.06556859236929803,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,5.6,Low,0.0,On Track,
W00270,MP024,Maharashtra,Nagpur,IA035,Community Hall,3363569.23,Completed,0.06456754563179785,,0.0,,0.0,,0.0,,0.029328746649031002,,0.0,,0.0,,0,5.5,Low,0.0,On Track,
W00051,MP026,Maharashtra,Nashik,IA048,Health Sub-Centre Upgrade,1529155.54,In Progress,0.06489369473869915,,0.0,,0.0,,1.0,"sanctioned 516 days ago but expected duration was only 210 days (2.5x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,5.5,Low,100.0,Severely Stalled,
W00010,MP004,Bihar,Muzaffarpur,IA032,Drainage / Sewage Line (per km),3925044.55,Completed,0.04532106910942591,,0.0,,0.0,,0.0,,0.06837168502769732,,0.0,,0.0,,0,5.5,Low,0.0,On Track,
W00155,MP018,Bihar,Muzaffarpur,IA032,Drainage / Sewage Line (per km),3510859.71,Completed,0.05696811587630317,,0.0,,0.0,,0.0,,0.06886565650027222,,0.0,,0.0,,0,5.5,Low,0.0,On Track,
W01006,MP016,West Bengal,Howrah,IA012,Health Sub-Centre Upgrade,1673706.99,Completed,0.03793399046423014,,0.0,,0.0,,0.0,,0.0674257623748143,,0.0,,0.0,,0,5.4,Low,0.0,On Track,
W00736,MP040,Bihar,Patna,IA023,School Building Renovation,1497228.38,In Progress,0.06385526567978096,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,5.4,Low,0.0,On Track,
W00784,MP033,Uttar Pradesh,Meerut,IA018,Road Construction (per km),8946917.14,Completed,0.053052175774752394,,0.0,,0.0,,0.0,,0.06678627414631151,,0.0,,0.0,,0,5.3,Low,0.0,On Track,
W00258,MP009,Bihar,Patna,IA023,Public Toilet Complex,773813.71,Completed,0.06269196180203607,,0.0,,0.0,,0.0,,0.04301740473704694,,0.0,,0.0,,0,5.3,Low,0.0,On Track,
W01216,MP025,Bihar,Patna,IA023,Road Construction (per km),4980684.29,Completed,0.0009037188398016094,,0.0,,0.0,,0.0,,0.0668456131463634,,0.0,,0.0,,0,5.3,Low,0.0,On Track,
W00876,MP016,West Bengal,Howrah,IA037,Street Lighting (per 50 units),1470542.97,Completed,0.015167376672381218,,0.0,,0.0,,0.0,,0.06678807781113012,,0.0,,0.0,,0,5.3,Low,0.0,On Track,
W01234,MP038,Tamil Nadu,Coimbatore,IA015,Public Toilet Complex,680113.78,Completed,0.06263405285958369,,0.0,,0.0,,0.0,,0.04027887689878012,,0.0,,0.0,,0,5.3,Low,0.0,On Track,
W01130,MP030,Bihar,Gaya,IA049,Community Hall,3563133.5,Completed,0.04925638063229506,,0.0,,0.0,,0.0,,0.06617384080982606,,0.0,,0.0,,0,5.3,Low,0.0,On Track,
W00691,MP025,Bihar,Patna,IA023,Health Sub-Centre Upgrade,1559100.95,Completed,0.04475564470919152,,0.0,,0.0,,0.0,,0.06484989683035565,,0.0,,0.0,,0,5.2,Low,0.0,On Track,
W01057,MP002,West Bengal,Howrah,IA020,Drainage / Sewage Line (per km),1293380.9,Completed,0.06085078614266733,,0.0,,0.0,,0.0,,0.013215331937377272,,0.0,,0.0,,0,5.2,Low,0.0,On Track,
W00910,MP035,West Bengal,Malda,IA041,Drainage / Sewage Line (per km),2381637.5,Completed,0.06096090771193136,,0.0,,0.0,,0.0,,0.002478652117284139,,0.0,,0.0,,0,5.2,Low,0.0,On Track,
W00831,MP039,Bihar,Gaya,IA036,Drainage / Sewage Line (per km),890513.78,Completed,0.061582072537336,,0.0,,0.0,,0.0,,0.04115559675080049,,0.0,,0.0,,0,5.2,Low,0.0,On Track,
W01119,MP002,West Bengal,Howrah,IA058,Community Hall,3464630.54,Completed,0.06045545300375083,,0.0,,0.0,,0.0,,0.0566743161719595,,0.0,,0.0,,0,5.1,Low,0.0,On Track,
W00396,MP031,Uttar Pradesh,Gorakhpur,IA054,Drainage / Sewage Line (per km),3927135.1,Completed,0.04397642281161789,,0.0,,0.0,,0.0,,0.06397751810137421,,0.0,,0.0,,0,5.1,Low,0.0,On Track,
W00080,MP028,Tamil Nadu,Salem,IA006,Drainage / Sewage Line (per km),3778361.48,Completed,0.06048904353936954,,0.0,,0.0,,0.0,,0.012256359344288023,,0.0,,0.0,,0,5.1,Low,0.0,On Track,
W00801,MP018,Bihar,Gaya,IA049,Public Toilet Complex,1297654.54,Completed,0.0597588359999973,,0.0,,0.0,,0.0,,0.058958545890694,,0.0,,0.0,,0,5.1,Low,0.0,On Track,
W00919,MP005,Tamil Nadu,Salem,IA006,Community Hall,3500866.77,Completed,0.02249092426336835,,0.0,,0.0,,0.0,,0.06431221149150956,,0.0,,0.0,,0,5.1,Low,0.0,On Track,
W00112,MP038,Tamil Nadu,Coimbatore,IA024,Public Toilet Complex,844898.42,Completed,0.0182896613400069,,0.0,,0.0,,0.0,,0.06377803196383637,,0.0,,0.0,,0,5.1,Low,0.0,On Track,
W00147,MP005,Tamil Nadu,Salem,IA006,Street Lighting (per 50 units),786304.06,Completed,0.05950156321758803,,0.0,,0.0,,0.0,,0.03292682997949966,,0.0,,0.0,,0,5.1,Low,0.0,On Track,
W00946,MP025,Bihar,Patna,IA023,Community Hall,3578167.06,Completed,0.05946439992539371,,0.0,,0.0,,0.0,,0.06300987433082071,,0.0,,0.0,,0,5.1,Low,0.0,On Track,
W00575,MP003,Bihar,Patna,IA023,Community Hall,3494746.07,Completed,0.00282026005636808,,0.0,,0.0,,0.0,,0.06215656093531677,,0.0,,0.0,,0,5.0,Low,0.0,On Track,
W00971,MP023,Tamil Nadu,Coimbatore,IA024,Public Toilet Complex,462394.63,Completed,0.0038781309626629117,,0.0,,0.0,,0.0,,0.06297521634478903,,0.0,,0.0,,0,5.0,Low,0.0,On Track,
W00116,MP002,West Bengal,Howrah,IA056,Health Sub-Centre Upgrade,1675245.84,Completed,0.036204235326843685,,0.0,,0.0,,0.0,,0.06253008104435565,,0.0,,0.0,,0,5.0,Low,0.0,On Track,
W00941,MP033,Uttar Pradesh,Meerut,IA005,Health Sub-Centre Upgrade,1646448.57,Completed,0.02108321129256302,,0.0,,0.0,,0.0,,0.06250410364928302,,0.0,,0.0,,0,5.0,Low,0.0,On Track,
W01388,MP004,Bihar,Muzaffarpur,IA032,Drainage / Sewage Line (per km),2479517.2,Completed,0.058542187509041894,,0.0,,0.0,,0.0,,0.03348961187335675,,0.0,,0.0,,0,5.0,Low,0.0,On Track,
W01162,MP029,Bihar,Patna,IA023,Street Lighting (per 50 units),2342917.92,Completed,0.007085904023170865,,0.0,,0.0,,0.0,,0.06100221572469958,,0.0,,0.0,,0,4.9,Low,0.0,On Track,
W00579,MP034,Uttar Pradesh,Gorakhpur,IA054,Public Toilet Complex,1073596.36,Completed,0.01829943615704769,,0.0,,0.0,,0.0,,0.0615865719607858,,0.0,,0.0,,0,4.9,Low,0.0,On Track,
W00974,MP026,Maharashtra,Pune,IA003,Drinking Water Facility,1848947.27,In Progress,0.05804314221399084,,0.0,,0.0,,1.0,"sanctioned 531 days ago but expected duration was only 150 days (3.5x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,4.9,Low,100.0,Severely Stalled,
W00078,MP021,West Bengal,Malda,IA028,Health Sub-Centre Upgrade,1656085.23,In Progress,0.05774185340720009,,0.0,,0.0,,1.0,"sanctioned 836 days ago but expected duration was only 210 days (4.0x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,4.9,Low,100.0,Severely Stalled,
W00747,MP013,Uttar Pradesh,Gorakhpur,IA039,School Building Renovation,1387665.08,In Progress,0.05712682491056681,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,4.9,Low,0.0,On Track,
W00850,MP021,West Bengal,Howrah,IA058,Health Sub-Centre Upgrade,1707454.38,Completed,0.02994591699621897,,0.0,,0.0,,0.0,,0.061851549283526146,,0.0,,0.0,,0,4.9,Low,0.0,On Track,
W01164,MP026,Maharashtra,Nagpur,IA035,Public Toilet Complex,1392340.62,Completed,0.05799879660810097,,0.0,,0.0,,0.0,,0.002784364036437918,,0.0,,0.0,,0,4.9,Low,0.0,On Track,
W01158,MP009,Bihar,Muzaffarpur,IA032,Drinking Water Facility,1198398.49,Completed,0.04959644253570739,,0.0,,0.0,,0.0,,0.06153400967787903,,0.0,,0.0,,0,4.9,Low,0.0,On Track,
W01304,MP027,Uttar Pradesh,Varanasi,IA057,School Building Renovation,1805877.02,In Progress,0.057166900053523526,,0.0,,0.0,,1.0,"sanctioned 392 days ago but expected duration was only 200 days (2.0x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,4.9,Low,100.0,Severely Stalled,
W00492,MP034,Uttar Pradesh,Gorakhpur,IA052,Community Hall,3522574.7,In Progress,0.05791580682272696,,0.0,,0.0,,1.0,"sanctioned 1084 days ago but expected duration was only 240 days (4.5x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,4.9,Low,100.0,Severely Stalled,
W01238,MP033,Uttar Pradesh,Meerut,IA040,Drinking Water Facility,1545604.4,Completed,0.0021628288099196694,,0.0,,0.0,,0.0,,0.06095400937344988,,0.0,,0.0,,0,4.9,Low,0.0,On Track,
W00126,MP015,West Bengal,Malda,IA030,Health Sub-Centre Upgrade,1756879.82,Completed,0.055557012546759654,,0.0,,0.0,,0.0,,0.045268025984295884,,0.0,,0.0,,0,4.7,Low,0.0,On Track,
W00277,MP029,Bihar,Patna,IA023,School Building Renovation,1616782.58,Completed,0.055269580357148185,,0.0,,0.0,,0.0,,0.011208678756600298,,0.0,,0.0,,0,4.7,Low,0.0,On Track,
W00809,MP007,Maharashtra,Nagpur,IA034,Drinking Water Facility,1093040.44,Completed,0.0018929676658446897,,0.0,,0.0,,0.0,,0.058556900632212805,,0.0,,0.0,,0,4.7,Low,0.0,On Track,
W00734,MP017,Uttar Pradesh,Gorakhpur,IA053,Drinking Water Facility,1656504.83,Completed,0.05118609314193348,,0.0,,0.0,,0.0,,0.05834100733700217,,0.0,,0.0,,0,4.7,Low,0.0,On Track,
W00130,MP037,Bihar,Muzaffarpur,IA032,Street Lighting (per 50 units),1989180.75,In Progress,0.05434765862853146,,0.0,,0.0,,1.0,"sanctioned 937 days ago but expected duration was only 90 days (10.4x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,4.6,Low,100.0,Severely Stalled,
W00024,MP011,Bihar,Muzaffarpur,IA032,Health Sub-Centre Upgrade,1618935.97,Completed,0.05358696778491468,,0.0,,0.0,,0.0,,0.013658095619912089,,0.0,,0.0,,0,4.6,Low,0.0,On Track,
W00077,MP038,Tamil Nadu,Coimbatore,IA015,Community Hall,3447913.2,Completed,0.05405251023424343,,0.0,,0.0,,0.0,,0.03768374809513687,,0.0,,0.0,,0,4.6,Low,0.0,On Track,
W00381,MP025,Bihar,Patna,IA023,Road Construction (per km),2542730.08,Completed,0.05461195807355999,,0.0,,0.0,,0.0,,0.02238935316646265,,0.0,,0.0,,0,4.6,Low,0.0,On Track,
W01187,MP018,Bihar,Gaya,IA042,Public Toilet Complex,1291315.93,Completed,0.05461904096007884,,0.0,,0.0,,0.0,,0.046036742116152725,,0.0,,0.0,,0,4.6,Low,0.0,On Track,
W00143,MP002,West Bengal,Howrah,IA009,Street Lighting (per 50 units),1965964.17,Completed,0.05295686693511853,,0.0,,0.0,,0.0,,0.025439661278361145,,0.0,,0.0,,0,4.5,Low,0.0,On Track,
W00045,MP026,Maharashtra,Nagpur,IA016,Street Lighting (per 50 units),2159744.44,Completed,0.03752218032128279,,0.0,,0.0,,0.0,,0.05602983218675972,,0.0,,0.0,,0,4.5,Low,0.0,On Track,
W00880,MP034,Uttar Pradesh,Gorakhpur,IA054,School Building Renovation,2379870.04,Completed,0.05253035231955393,,0.0,,0.0,,0.0,,0.04201169994479259,,0.0,,0.0,,0,4.5,Low,0.0,On Track,
W01019,MP005,Tamil Nadu,Salem,IA059,School Building Renovation,1984633.92,Completed,0.05297090150690423,,0.0,,0.0,,0.0,,0.021987518151909927,,0.0,,0.0,,0,4.5,Low,0.0,On Track,
W00368,MP025,Bihar,Patna,IA023,Health Sub-Centre Upgrade,1618373.63,Completed,0.052662726684804005,,0.0,,0.0,,0.0,,0.04654435526703888,,0.0,,0.0,,0,4.5,Low,0.0,On Track,
W00844,MP011,Bihar,Muzaffarpur,IA032,Street Lighting (per 50 units),1977974.11,Completed,0.0170864384479132,,0.0,,0.0,,0.0,,0.05682261757333302,,0.0,,0.0,,0,4.5,Low,0.0,On Track,
W00479,MP025,Bihar,Patna,IA023,Public Toilet Complex,812236.08,Completed,0.05131304705182177,,0.0,,0.0,,0.0,,0.008664792387871436,,0.0,,0.0,,0,4.4,Low,0.0,On Track,
W01349,MP036,Maharashtra,Nashik,IA038,Public Toilet Complex,562789.13,Completed,0.05186248757213955,,0.0,,0.0,,0.0,,0.0423492196747279,,0.0,,0.0,,0,4.4,Low,0.0,On Track,
W01131,MP022,Uttar Pradesh,Meerut,IA018,Community Hall,3460716.38,Completed,0.011233044724035739,,0.0,,0.0,,0.0,,0.05538688207513711,,0.0,,0.0,,0,4.4,Low,0.0,On Track,
W00081,MP010,Bihar,Gaya,IA025,Drinking Water Facility,1890730.95,Completed,0.019390551786059956,,0.0,,0.0,,0.0,,0.05475258145764093,,0.0,,0.0,,0,4.4,Low,0.0,On Track,
W00632,MP036,Maharashtra,Nashik,IA048,Drainage / Sewage Line (per km),1539756.15,Completed,0.008417266490220949,,0.0,,0.0,,0.0,,0.05439781679939207,,0.0,,0.0,,0,4.4,Low,0.0,On Track,
W00106,MP014,Maharashtra,Pune,IA003,Health Sub-Centre Upgrade,1606680.07,Completed,0.051738266888732426,,0.0,,0.0,,0.0,,0.03568662176207848,,0.0,,0.0,,0,4.4,Low,0.0,On Track,
W00598,MP032,Tamil Nadu,Coimbatore,IA015,Street Lighting (per 50 units),1740565.67,Completed,0.051936128563230106,,0.0,,0.0,,0.0,,0.02493860489145841,,0.0,,0.0,,0,4.4,Low,0.0,On Track,
W01346,MP002,West Bengal,Howrah,IA037,Public Toilet Complex,1186152.0,Completed,0.0340935847527093,,0.0,,0.0,,0.0,,0.053201760252514725,,0.0,,0.0,,0,4.3,Low,0.0,On Track,
W00408,MP036,Maharashtra,Nashik,IA027,Public Toilet Complex,958891.45,Completed,0.05096998222643904,,0.0,,0.0,,0.0,,0.031267367781975586,,0.0,,0.0,,0,4.3,Low,0.0,On Track,
W01227,MP035,West Bengal,Malda,IA007,Drinking Water Facility,1736872.0,Completed,0.035240235906828336,,0.0,,0.0,,0.0,,0.054069975593396456,,0.0,,0.0,,0,4.3,Low,0.0,On Track,
W00633,MP025,Bihar,Patna,IA023,Road Construction (per km),2707457.52,Completed,0.05030002406865142,,0.0,,0.0,,0.0,,0.01692400980775938,,0.0,,0.0,,0,4.3,Low,0.0,On Track,
W00253,MP038,Tamil Nadu,Coimbatore,IA055,School Building Renovation,1650893.28,In Progress,0.05115487038656217,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,4.3,Low,0.0,On Track,
W00873,MP038,Tamil Nadu,Coimbatore,IA024,Public Toilet Complex,1320853.64,In Progress,0.05044820948238387,,0.0,,0.0,,1.0,"sanctioned 998 days ago but expected duration was only 120 days (8.3x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,4.3,Low,100.0,Severely Stalled,
W01106,MP032,Tamil Nadu,Coimbatore,IA015,Community Hall,3553976.68,Completed,0.0510658435558218,,0.0,,0.0,,0.0,,0.018728359799369012,,0.0,,0.0,,0,4.3,Low,0.0,On Track,
W00405,MP013,Uttar Pradesh,Gorakhpur,IA004,Road Construction (per km),7952812.75,Completed,0.05014748904206744,,0.0,,0.0,,0.0,,0.05043623391550298,,0.0,,0.0,,0,4.3,Low,0.0,On Track,
W00501,MP023,Tamil Nadu,Coimbatore,IA055,Street Lighting (per 50 units),836164.47,Completed,0.04800467526195981,,0.0,,0.0,,0.0,,0.05210873127532583,,0.0,,0.0,,0,4.2,Low,0.0,On Track,
W00697,MP010,Bihar,Gaya,IA042,Community Hall,3418461.56,Completed,0.04897809973629393,,0.0,,0.0,,0.0,,0.03668168900204823,,0.0,,0.0,,0,4.2,Low,0.0,On Track,
W01074,MP032,Tamil Nadu,Salem,IA006,School Building Renovation,2152938.81,Completed,0.04994308492777435,,0.0,,0.0,,0.0,,0.036356619036909704,,0.0,,0.0,,0,4.2,Low,0.0,On Track,
W01159,MP008,West Bengal,Howrah,IA013,Road Construction (per km),4415571.45,Completed,0.031221627788857027,,0.0,,0.0,,0.0,,0.052378473430664006,,0.0,,0.0,,0,4.2,Low,0.0,On Track,
W00918,MP022,Uttar Pradesh,Meerut,IA018,Health Sub-Centre Upgrade,1605764.1,Completed,0.04317549564639872,,0.0,,0.0,,0.0,,0.051641361816450244,,0.0,,0.0,,0,4.1,Low,0.0,On Track,
W00590,MP031,Uttar Pradesh,Gorakhpur,IA046,Drainage / Sewage Line (per km),895810.13,In Progress,0.04826958315025715,,0.0,,0.0,,1.0,"sanctioned 1212 days ago but expected duration was only 180 days (6.7x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,4.1,Low,100.0,Severely Stalled,
W00007,MP026,Maharashtra,Nagpur,IA034,Health Sub-Centre Upgrade,1572289.97,Completed,0.0,,0.0,,0.0,,0.0,,0.05132447048761587,,0.0,,0.0,,0,4.1,Low,0.0,On Track,
W00881,MP011,Bihar,Gaya,IA011,School Building Renovation,1248272.41,Completed,0.04722945638687465,,0.0,,0.0,,0.0,,0.042114299207707644,,0.0,,0.0,,0,4.0,Low,0.0,On Track,
W01245,MP007,Maharashtra,Nagpur,IA016,Drinking Water Facility,1384452.43,Completed,0.04689263436703983,,0.0,,0.0,,0.0,,0.013897141020928606,,0.0,,0.0,,0,4.0,Low,0.0,On Track,
W00453,MP006,Bihar,Muzaffarpur,IA032,Drinking Water Facility,1144909.38,Completed,0.04693007262632523,,0.0,,0.0,,0.0,,0.026568897897160035,,0.0,,0.0,,0,4.0,Low,0.0,On Track,
W01134,MP036,Maharashtra,Nashik,IA027,Road Construction (per km),4042380.8,In Progress,0.04756817745554965,,0.0,,0.0,,1.0,"sanctioned 422 days ago but expected duration was only 270 days (1.6x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,4.0,Low,100.0,Severely Stalled,
W00511,MP040,Bihar,Gaya,IA025,Drainage / Sewage Line (per km),2532597.75,Completed,0.0458303191405479,,0.0,,0.0,,0.0,,0.02679050671976874,,0.0,,0.0,,0,3.9,Low,0.0,On Track,
W00785,MP011,Bihar,Muzaffarpur,IA032,Drinking Water Facility,2069793.3,Completed,0.04560148920091661,,0.0,,0.0,,0.0,,0.02899803734343662,,0.0,,0.0,,0,3.9,Low,0.0,On Track,
W00631,MP037,Bihar,Muzaffarpur,IA032,Drinking Water Facility,1624242.53,Completed,0.03620252599852727,,0.0,,0.0,,0.0,,0.04699357907261712,,0.0,,0.0,,0,3.8,Low,0.0,On Track,
W01219,MP015,West Bengal,Malda,IA050,Health Sub-Centre Upgrade,1727034.18,Completed,0.022008811540434308,,0.0,,0.0,,0.0,,0.04737558079564399,,0.0,,0.0,,0,3.8,Low,0.0,On Track,
W00868,MP014,Maharashtra,Pune,IA003,Drainage / Sewage Line (per km),2272751.17,Completed,0.024653420230148857,,0.0,,0.0,,0.0,,0.04769365276304318,,0.0,,0.0,,0,3.8,Low,0.0,On Track,
W00243,MP025,Bihar,Muzaffarpur,IA032,Road Construction (per km),1432468.45,Completed,0.04424661711909544,,0.0,,0.0,,0.0,,0.011896702685236364,,0.0,,0.0,,0,3.8,Low,0.0,On Track,
W00160,MP011,Bihar,Muzaffarpur,IA032,Road Construction (per km),6795019.46,Completed,0.04423589795765489,,0.0,,0.0,,0.0,,0.0465952155493699,,0.0,,0.0,,0,3.8,Low,0.0,On Track,
W00780,MP025,Bihar,Patna,IA023,Street Lighting (per 50 units),1797672.86,Completed,0.03177040646709627,,0.0,,0.0,,0.0,,0.046731243249260195,,0.0,,0.0,,0,3.7,Low,0.0,On Track,
W01220,MP014,Maharashtra,Pune,IA003,Street Lighting (per 50 units),908249.17,Completed,0.04352552825048736,,0.0,,0.0,,0.0,,0.01906703903272253,,0.0,,0.0,,0,3.7,Low,0.0,On Track,
W00940,MP019,Maharashtra,Nashik,IA048,Community Hall,3424412.13,Completed,0.017101717851782876,,0.0,,0.0,,0.0,,0.046795687204383346,,0.0,,0.0,,0,3.7,Low,0.0,On Track,
W00676,MP038,Tamil Nadu,Coimbatore,IA015,Road Construction (per km),3936124.6,In Progress,0.043284815747280124,,0.0,,0.0,,1.0,"100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,3.7,Low,100.0,Severely Stalled,
W00433,MP040,Bihar,Gaya,IA036,Road Construction (per km),8781417.32,Completed,0.03221178511472438,,0.0,,0.0,,0.0,,0.046785225743315874,,0.0,,0.0,,0,3.7,Low,0.0,On Track,
W01338,MP039,Bihar,Gaya,IA036,Drainage / Sewage Line (per km),3618226.72,Completed,0.011083162357338664,,0.0,,0.0,,0.0,,0.04526519643916893,,0.0,,0.0,,0,3.6,Low,0.0,On Track,
W00508,MP005,Tamil Nadu,Salem,IA059,Drinking Water Facility,1444233.38,Completed,0.020852218797181105,,0.0,,0.0,,0.0,,0.044481638377520255,,0.0,,0.0,,0,3.6,Low,0.0,On Track,
W00830,MP034,Uttar Pradesh,Gorakhpur,IA060,Public Toilet Complex,688931.4,Completed,0.0,,0.0,,0.0,,0.0,,0.04459284624902075,,0.0,,0.0,,0,3.6,Low,0.0,On Track,
W00885,MP008,West Bengal,Howrah,IA056,Community Hall,3561422.93,Completed,0.041871385311409194,,0.0,,0.0,,0.0,,0.038227734536412504,,0.0,,0.0,,0,3.6,Low,0.0,On Track,
W00011,MP016,West Bengal,Howrah,IA022,Street Lighting (per 50 units),1943788.82,Completed,0.03845042375844051,,0.0,,0.0,,0.0,,0.04413194288716338,,0.0,,0.0,,0,3.5,Low,0.0,On Track,
W00462,MP021,West Bengal,Howrah,IA056,Health Sub-Centre Upgrade,1671338.88,In Progress,0.04059588112179661,,0.0,,0.0,,1.0,"sanctioned 897 days ago but expected duration was only 210 days (4.3x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,3.5,Low,100.0,Severely Stalled,
W00470,MP028,Tamil Nadu,Madurai,IA044,School Building Renovation,1702835.15,In Progress,0.041606564287378245,,0.0,,0.0,,1.0,"sanctioned 510 days ago but expected duration was only 200 days (2.5x overdue), still marked 'In Progress' | 100% of sanctioned funds already disbursed, but work is still marked 'In Progress' -- payment has outpaced physical progress",0.0,,0.0,,0.0,,0,3.5,Low,100.0,Severely Stalled,
